Carrera,Plan,IdCampus,Sexo,AnioIngreso,CicloIngreso,InstitucionBach,TieneBeca,PorcentajeBeca_Promedio,MateriasInscritas_C1,MateriasAprobadas_C1,MateriasReprobadas_C1,TasaAprobacion_C1,PromedioCiclo_C1,MateriasInscritas_C2,MateriasAprobadas_C2,MateriasReprobadas_C2,TasaAprobacion_C2,PromedioCiclo_C2,TotalMateriasInscritas_Anio1,TotalMateriasAprobadas_Anio1,TotalMateriasReprobadas_Anio1,TasaAprobacion_Anio1,PromedioGeneral_Anio1,Deserto
703,2013,1,102301,2021,1,363,0,NULL,6,5,1,0.8333,7.7,5,5,0,1,7.8,11,10,1,0.9091,7.75,0
104,2017,1,102301,2021,1,91,0,NULL,4,3,1,0.75,7.06,3,0,2,0,2.22,7,3,3,0.4286,4.64,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,8.23,5,3,2,0.6,6.45,11,9,2,0.8182,7.34,0
104,2017,1,102301,2022,1,153,0,NULL,4,3,1,0.75,7.17,5,5,0,1,8.2,9,8,1,0.8889,7.68,0
109,2017,1,102301,2022,1,153,0,NULL,4,3,0,0.75,5.49,5,4,1,0.8,7.84,9,7,1,0.7778,6.66,0
109,2017,1,102301,2022,1,182,0,NULL,4,4,0,1,7.98,3,3,0,1,7.56,7,7,0,1,7.77,0
202,2021,1,102302,2022,1,309,0,NULL,5,5,0,1,7.54,5,5,0,1,7.31,10,10,0,1,7.43,0
403,2019,1,102301,2022,1,586,0,NULL,3,1,2,0.3333,5.9,3,2,0,0.6667,5.08,6,3,2,0.5,5.49,0
303,2016,1,102301,2022,1,330,0,NULL,5,4,1,0.8,7.32,4,0,4,0,1.12,9,4,5,0.4444,4.22,1
104,2017,1,102302,2022,1,452,0,NULL,7,1,2,0.1429,2.24,3,0,3,0,0,10,1,5,0.1,1.12,0
211,2019,1,102302,2022,1,548,0,NULL,5,5,0,1,7.85,5,0,0,0,0,10,5,0,0.5,3.93,1
303,2016,1,102302,2022,1,571,0,NULL,5,5,0,1,9.1,5,5,0,1,8.52,10,10,0,1,8.81,0
107,2017,1,102302,2022,1,630,0,NULL,4,2,1,0.5,5.63,3,0,0,0,0,7,2,1,0.2857,2.81,1
202,2021,1,102302,2022,1,786,0,NULL,5,5,0,1,8.5,5,5,0,1,7.94,10,10,0,1,8.22,0
404,2019,1,102302,2022,1,301,1,100,4,3,1,0.75,5.94,4,2,2,0.5,4.52,8,5,3,0.625,5.23,1
104,2017,1,102301,2022,1,480,0,NULL,3,0,3,0,1.08,3,0,3,0,0,6,0,6,0,0.54,0
109,2017,1,102301,2022,1,153,0,NULL,4,1,1,0.25,3.46,4,0,4,0,1.22,8,1,5,0.125,2.34,1
409,2019,1,102302,2022,1,285,0,NULL,5,2,3,0.4,4.99,3,1,2,0.3333,4.61,8,3,5,0.375,4.8,0
207,2013,1,102302,2022,1,626,0,NULL,5,4,1,0.8,7.52,5,4,1,0.8,7.42,10,8,2,0.8,7.47,0
301,2016,1,102302,2022,1,576,0,NULL,5,5,0,1,7.83,5,4,0,0.8,6.57,10,9,0,0.9,7.2,0
104,2017,1,102301,2022,1,152,0,NULL,3,2,0,0.6667,6.21,4,0,0,0,0,7,2,0,0.2857,3.1,0
413,2021,1,102302,2022,1,241,0,NULL,4,4,0,1,8.52,4,3,1,0.75,7.36,8,7,1,0.875,7.94,0
206,2018,1,102302,2022,1,34,0,NULL,3,2,0,0.6667,4.88,2,2,0,1,7.51,5,4,0,0.8,6.2,0
105,2017,1,102301,2022,1,632,0,NULL,4,2,0,0.5,4.48,4,0,0,0,0,8,2,0,0.25,2.24,1
409,2019,1,102302,2022,1,767,0,NULL,5,4,1,0.8,7.85,5,4,1,0.8,6.82,10,8,2,0.8,7.34,0
206,2018,1,102301,2022,1,481,0,NULL,3,2,0,0.6667,4.6,4,0,0,0,0,7,2,0,0.2857,2.3,1
209,2019,1,102302,2022,1,481,0,NULL,5,5,0,1,8.82,4,4,0,1,8.75,9,9,0,1,8.79,0
206,2018,1,102302,2022,1,56,0,NULL,3,3,0,1,9.12,3,3,0,1,8.56,6,6,0,1,8.84,0
301,2016,1,102302,2022,1,285,0,NULL,5,5,0,1,8.26,5,2,2,0.4,4.12,10,7,2,0.7,6.19,0
302,2016,1,102302,2022,1,1156,0,NULL,4,4,0,1,7.91,5,4,1,0.8,7.7,9,8,1,0.8889,7.8,0
701,2019,1,102301,2022,1,337,0,NULL,5,3,1,0.6,5.57,3,1,2,0.3333,5.85,8,4,3,0.5,5.71,0
104,2017,1,102301,2022,1,21,0,NULL,4,2,1,0.5,4.42,3,1,1,0.3333,3.07,7,3,2,0.4286,3.74,0
206,2018,1,102302,2022,1,141,0,NULL,3,3,0,1,7.5,2,1,1,0.5,4.94,5,4,1,0.8,6.22,1
207,2013,1,102301,2022,1,141,1,50,4,4,0,1,9.23,4,4,0,1,9.01,8,8,0,1,9.12,0
301,2016,1,102301,2022,1,646,0,NULL,5,3,2,0.6,6.39,3,3,0,1,8.52,8,6,2,0.75,7.46,0
404,2023,1,102301,2023,1,1381,0,NULL,6,5,0,0.8333,6.84,5,5,0,1,8.1,11,10,0,0.9091,7.47,0
702,2022,1,102301,2023,1,285,0,NULL,4,3,0,0.75,6.36,4,3,1,0.75,6.59,8,6,1,0.75,6.48,0
109,2022,1,102301,2023,1,558,0,NULL,4,4,0,1,9.11,4,4,0,1,8.08,8,8,0,1,8.59,0
104,2023,1,102301,2023,1,558,0,NULL,4,4,0,1,9.35,4,4,0,1,9.04,8,8,0,1,9.19,0
702,2022,1,102301,2023,1,176,0,NULL,4,3,1,0.75,6.83,5,2,1,0.4,4.01,9,5,2,0.5556,5.42,0
105,2022,1,102302,2023,1,193,0,NULL,4,4,0,1,8.31,5,3,0,0.6,4.54,9,7,0,0.7778,6.43,0
104,2023,1,102301,2023,1,660,1,100,4,3,1,0.75,8.11,4,4,0,1,7.39,8,7,1,0.875,7.75,0
209,2019,1,102302,2023,1,937,0,NULL,5,5,0,1,8.54,5,5,0,1,8.79,10,10,0,1,8.67,0
211,2019,1,102302,2023,1,361,0,NULL,5,4,1,0.8,7.25,5,5,0,1,7.73,10,9,1,0.9,7.49,0
202,2021,1,102302,2023,1,1105,0,NULL,4,4,0,1,8.43,5,5,0,1,8.5,9,9,0,1,8.46,0
109,2022,1,102301,2023,1,176,0,NULL,4,1,2,0.25,4.66,4,3,0,0.75,6.25,8,4,2,0.5,5.45,0
413,2021,1,102302,2023,1,615,1,50,4,4,0,1,8.55,5,5,0,1,8.52,9,9,0,1,8.53,0
305,2023,1,102302,2023,1,475,0,NULL,4,0,0,0,0,5,5,0,1,8.73,9,5,0,0.5556,4.36,0
303,2023,1,102302,2023,1,330,0,NULL,4,4,0,1,8.62,4,3,1,0.75,8.01,8,7,1,0.875,8.31,0
206,2018,1,102302,2023,1,75,0,NULL,3,3,0,1,8.22,2,2,0,1,6.64,5,5,0,1,7.43,0
305,2023,1,102302,2023,1,335,0,NULL,5,5,0,1,8.77,4,4,0,1,8.64,9,9,0,1,8.7,0
416,2022,1,102302,2023,1,576,0,NULL,5,5,0,1,8.11,3,3,0,1,8.64,8,8,0,1,8.38,0
219,2018,1,102302,2023,1,161,0,NULL,3,3,0,1,9.38,4,4,0,1,9.49,7,7,0,1,9.43,0
104,2023,1,102301,2023,1,1370,0,NULL,4,1,2,0.25,3.84,3,0,0,0,0,7,1,2,0.1429,1.92,0
303,2023,1,102301,2023,1,285,0,NULL,4,2,2,0.5,5.57,2,2,0,1,7.49,6,4,2,0.6667,6.53,0
104,2023,1,102301,2023,1,626,0,NULL,4,1,1,0.25,2.82,3,1,0,0.3333,2.36,7,2,1,0.2857,2.59,0
206,2018,1,102302,2023,1,508,0,NULL,3,3,0,1,8.28,2,2,0,1,8.94,5,5,0,1,8.61,0
208,2022,1,102301,2023,1,242,0,NULL,4,4,0,1,8.44,3,2,1,0.6667,5.6,7,6,1,0.8571,7.02,0
104,2023,1,102301,2023,1,471,0,NULL,5,1,1,0.2,2.58,3,0,3,0,0,8,1,4,0.125,1.29,0
219,2018,1,102302,2023,1,245,0,NULL,3,3,0,1,8.97,3,3,0,1,9.07,6,6,0,1,9.02,0
404,2023,1,102302,2023,1,766,0,NULL,6,5,0,0.8333,6.46,5,5,0,1,7.58,11,10,0,0.9091,7.02,0
401,2023,1,102302,2023,1,556,1,100,4,4,0,1,7.89,4,2,2,0.5,5.4,8,6,2,0.75,6.65,0
413,2021,1,102301,2023,1,245,0,NULL,4,4,0,1,8.44,3,3,0,1,7.57,7,7,0,1,8,0
102,2022,1,102301,2023,1,241,0,NULL,3,1,0,0.3333,2.23,2,0,0,0,0,5,1,0,0.2,1.12,1
444,2018,1,102301,2023,1,152,0,NULL,6,6,0,1,8.09,5,5,0,1,9.19,11,11,0,1,8.64,0
701,2024,1,102301,2024,1,248,0,NULL,5,4,0,0.8,6.43,5,4,0,0.8,6.55,10,8,0,0.8,6.49,0
104,2024,1,102302,2024,1,183,0,NULL,5,3,0,0.6,5.39,4,3,1,0.75,7.04,9,6,1,0.6667,6.22,0
105,2024,1,102302,2024,1,153,0,NULL,4,2,1,0.5,5.27,3,3,0,1,6.38,7,5,1,0.7143,5.82,0
404,2024,1,102301,2024,1,220,0,NULL,6,5,0,0.8333,7.33,3,3,0,1,9.44,9,8,0,0.8889,8.38,0
202,2024,1,102302,2024,1,161,0,NULL,5,5,0,1,8.63,5,5,0,1,8.51,10,10,0,1,8.57,0
104,2024,1,102301,2024,1,1391,0,NULL,6,3,1,0.5,3.79,3,3,0,1,6.93,9,6,1,0.6667,5.36,0
106,2024,1,102302,2024,1,786,0,NULL,4,2,0,0.5,4.83,2,1,0,0.5,3.28,6,3,0,0.5,4.05,0
701,2024,1,102301,2024,1,612,0,NULL,5,5,0,1,7.63,6,5,0,0.8333,6.76,11,10,0,0.9091,7.19,0
206,2024,1,102302,2024,1,330,0,NULL,3,3,0,1,8.23,3,3,0,1,7.68,6,6,0,1,7.95,0
202,2024,1,102301,2024,1,188,0,NULL,5,5,0,1,8.81,5,5,0,1,7.88,10,10,0,1,8.35,0
409,2024,1,102301,2024,1,246,0,NULL,5,2,1,0.4,4.18,5,0,5,0,1.26,10,2,6,0.2,2.72,1
206,2024,1,102302,2024,1,767,0,NULL,3,3,0,1,8.68,3,3,0,1,9.66,6,6,0,1,9.17,0
702,2024,1,102301,2024,1,161,0,NULL,7,7,0,1,7.84,3,1,0,0.3333,3,10,8,0,0.8,5.42,0
206,2024,1,102302,2024,1,585,0,NULL,3,2,1,0.6667,7.45,2,1,0,0.5,3.72,5,3,1,0.6,5.59,0
219,2024,1,102302,2024,1,245,0,NULL,3,3,0,1,7.52,4,4,0,1,7.89,7,7,0,1,7.7,0
701,2024,1,102301,2024,1,91,0,NULL,5,3,2,0.6,7.45,4,3,0,0.75,6.14,9,6,2,0.6667,6.8,0
416,2024,1,102302,2024,1,161,0,NULL,3,3,0,1,9.48,4,4,0,1,9.02,7,7,0,1,9.25,0
206,2024,1,102302,2024,1,766,0,NULL,3,3,0,1,8.66,3,3,0,1,7.88,6,6,0,1,8.27,0
109,2024,1,102301,2024,1,152,0,NULL,4,2,1,0.5,5.06,4,2,0,0.5,3.37,8,4,1,0.5,4.22,1
105,2024,1,102301,2024,1,425,0,NULL,5,3,2,0.6,6.08,3,1,1,0.3333,3.47,8,4,3,0.5,4.78,0
206,2024,1,102302,2024,1,601,0,NULL,3,3,0,1,7.44,3,2,1,0.6667,7.4,6,5,1,0.8333,7.42,0
209,2024,1,102302,2024,1,958,0,NULL,5,4,1,0.8,7.53,5,5,0,1,8.19,10,9,1,0.9,7.86,0
206,2024,1,102302,2024,1,557,0,NULL,3,2,1,0.6667,7.1,2,2,0,1,8.16,5,4,1,0.8,7.63,0
701,2024,1,102301,2024,1,285,0,NULL,5,4,1,0.8,7.3,5,2,1,0.4,4.78,10,6,2,0.6,6.04,0
219,2024,1,102302,2024,1,1370,0,NULL,3,3,0,1,8.95,4,4,0,1,8,7,7,0,1,8.47,0
305,2024,1,102302,2024,1,309,0,NULL,5,5,0,1,8.53,5,3,1,0.6,5.55,10,8,1,0.8,7.04,0
206,2024,1,102302,2024,1,245,0,NULL,3,3,0,1,8.16,3,3,0,1,8.84,6,6,0,1,8.5,0
303,2024,1,102301,2024,1,245,0,NULL,5,5,0,1,7.9,5,4,0,0.8,6.46,10,9,0,0.9,7.18,1
104,2024,1,102301,2024,1,92,0,NULL,4,2,0,0.5,4.72,5,5,0,1,6.97,9,7,0,0.7778,5.85,0
103,2024,1,102301,2024,1,1428,0,NULL,3,1,1,0.3333,4.17,5,0,0,0,0,8,1,1,0.125,2.09,0
301,2016,1,102302,2020,1,305,0,NULL,6,3,0,0.5,3.66,5,4,1,0.8,7.62,11,7,1,0.6364,5.64,0
303,2016,1,102302,2020,1,245,0,NULL,4,3,0,0.75,5.84,4,4,0,1,7.82,8,7,0,0.875,6.83,0
301,2016,1,102301,2021,1,343,0,NULL,5,5,0,1,8.78,4,4,0,1,8.36,9,9,0,1,8.57,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,9.09,5,5,0,1,8.48,11,11,0,1,8.79,1
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,9.1,5,5,0,1,8.52,11,11,0,1,8.81,1
403,2019,1,102301,2022,1,610,0,NULL,5,5,0,1,7.78,5,0,5,0,2.11,10,5,5,0.5,4.94,1
105,2017,1,102302,2022,1,240,0,NULL,4,2,2,0.5,5.39,3,1,1,0.3333,4.51,7,3,3,0.4286,4.95,0
109,2022,1,102302,2023,1,666,1,100,4,3,1,0.75,7.2,4,2,1,0.5,5.52,8,5,2,0.625,6.36,0
211,2019,1,102302,2023,1,264,0,NULL,5,5,0,1,8.23,5,5,0,1,8.58,10,10,0,1,8.41,0
303,2023,1,102302,2023,1,246,0,NULL,4,4,0,1,8.45,4,3,0,0.75,7.09,8,7,0,0.875,7.77,0
104,2023,1,102301,2023,1,285,0,NULL,4,2,1,0.5,5.91,4,2,1,0.5,5.17,8,4,2,0.5,5.54,0
209,2024,1,102301,2024,1,471,0,NULL,5,5,0,1,7.19,5,3,2,0.6,5.72,10,8,2,0.8,6.45,0
104,2024,1,102301,2024,1,153,0,NULL,5,5,0,1,8.2,4,4,0,1,7.89,9,9,0,1,8.05,0
104,2024,1,102301,2024,1,279,0,NULL,5,2,0,0.4,3.02,4,2,1,0.5,5.64,9,4,1,0.4444,4.33,0
106,2024,1,102302,2024,1,330,0,NULL,4,2,1,0.5,5.97,3,1,2,0.3333,4.95,7,3,3,0.4286,5.46,0
302,2016,1,102302,2020,1,330,0,NULL,5,5,0,1,8.38,5,4,0,0.8,6.23,10,9,0,0.9,7.3,0
206,2018,1,102302,2020,1,489,0,NULL,3,3,0,1,8.85,3,3,0,1,8.72,6,6,0,1,8.78,0
103,2017,1,102301,2020,1,185,0,NULL,4,3,0,0.75,5.92,4,4,0,1,6.57,8,7,0,0.875,6.25,0
409,2019,1,102302,2020,1,785,0,NULL,5,5,0,1,8.56,4,4,0,1,8.57,9,9,0,1,8.56,0
105,2017,1,102302,2021,1,193,0,NULL,4,4,0,1,7.96,3,1,0,0.3333,2.44,7,5,0,0.7143,5.2,0
219,2018,1,102302,2021,1,161,0,NULL,3,3,0,1,9.56,3,3,0,1,9.46,6,6,0,1,9.51,0
301,2016,1,102302,2021,1,480,0,NULL,3,3,0,1,7.76,4,3,0,0.75,5.4,7,6,0,0.8571,6.58,0
105,2017,1,102301,2022,1,296,1,50,4,3,1,0.75,7.51,4,0,0,0,0,8,3,1,0.375,3.76,0
301,2016,1,102302,2022,1,614,0,NULL,5,5,0,1,9.02,5,5,0,1,8.37,10,10,0,1,8.7,0
219,2018,1,102301,2022,1,1000,0,NULL,2,2,0,1,7.78,3,3,0,1,8.52,5,5,0,1,8.15,0
701,2019,1,102301,2022,1,196,0,NULL,5,4,0,0.8,6.77,6,4,2,0.6667,7.31,11,8,2,0.7273,7.04,0
207,2013,1,102302,2022,1,19,0,NULL,5,5,0,1,9.24,5,5,0,1,8.88,10,10,0,1,9.06,0
109,2022,1,102301,2023,1,663,0,NULL,4,3,1,0.75,7.17,4,1,3,0.25,3.39,8,4,4,0.5,5.28,1
444,2018,1,102301,2023,1,152,0,NULL,6,6,0,1,8.01,5,5,0,1,8.8,11,11,0,1,8.4,0
105,2024,1,102302,2024,1,153,0,NULL,4,2,1,0.5,5.18,3,0,3,0,3.81,7,2,4,0.2857,4.49,0
215,2024,1,102301,2024,1,305,0,NULL,5,5,0,1,7.63,5,4,0,0.8,6.98,10,9,0,0.9,7.31,0
305,2024,1,102302,2024,1,786,0,NULL,4,4,0,1,9.31,4,4,0,1,7.87,8,8,0,1,8.59,0
215,2024,1,102301,2024,1,29,0,NULL,5,4,1,0.8,6.13,5,2,3,0.4,3.14,10,6,4,0.6,4.64,0
301,2024,1,102302,2024,1,1397,0,NULL,4,4,0,1,7.52,4,3,0,0.75,5.82,8,7,0,0.875,6.67,0
413,2024,1,102301,2024,1,21,0,NULL,5,5,0,1,8.82,5,5,0,1,8.41,10,10,0,1,8.62,0
104,2024,1,102301,2024,1,450,0,NULL,3,2,0,0.6667,5.2,3,2,0,0.6667,6.11,6,4,0,0.6667,5.66,0
219,2018,1,102302,2020,1,185,0,NULL,3,3,0,1,8.27,3,3,0,1,8.08,6,6,0,1,8.17,0
206,2018,1,102302,2020,1,178,1,50,3,3,0,1,8.09,2,2,0,1,8.54,5,5,0,1,8.31,0
404,2019,1,102301,2020,1,420,0,NULL,5,4,0,0.8,6.6,4,4,0,1,8.83,9,8,0,0.8889,7.72,0
211,2019,1,102302,2020,1,477,0,NULL,5,5,0,1,8.2,4,4,0,1,9.16,9,9,0,1,8.68,0
702,2014,1,102301,2020,1,477,0,NULL,5,5,0,1,7.56,5,4,1,0.8,7.76,10,9,1,0.9,7.66,0
302,2016,1,102302,2020,1,481,0,NULL,5,5,0,1,8.81,4,3,1,0.75,7.61,9,8,1,0.8889,8.21,0
109,2017,1,102301,2020,1,347,0,NULL,4,4,0,1,7.85,5,5,0,1,7.48,9,9,0,1,7.67,0
105,2017,1,102301,2020,1,271,0,NULL,5,3,2,0.6,6.4,4,1,2,0.25,3.51,9,4,4,0.4444,4.95,0
104,2017,1,102302,2020,1,273,0,NULL,4,4,0,1,7.96,4,3,1,0.75,6.93,8,7,1,0.875,7.44,0
302,2016,1,102302,2020,1,179,0,NULL,4,4,0,1,8.47,5,4,1,0.8,7.85,9,8,1,0.8889,8.16,0
301,2016,1,102302,2020,1,187,0,NULL,5,5,0,1,8.3,4,4,0,1,8.5,9,9,0,1,8.4,0
211,2019,1,102302,2020,1,445,0,NULL,5,5,0,1,8.3,5,5,0,1,9.05,10,10,0,1,8.68,1
701,2019,1,102301,2020,1,164,0,NULL,5,4,0,0.8,6.35,5,4,1,0.8,7.38,10,8,1,0.8,6.86,0
444,2009,1,102301,2020,1,152,0,NULL,7,7,0,1,9.21,5,5,0,1,9.36,12,12,0,1,9.29,0
444,2009,1,102301,2020,1,152,0,NULL,7,7,0,1,9.07,5,5,0,1,9.06,12,12,0,1,9.07,0
702,2014,1,102301,2021,1,262,0,NULL,5,3,0,0.6,5.18,3,2,0,0.6667,4.9,8,5,0,0.625,5.04,0
206,2018,1,102302,2021,1,475,0,NULL,3,3,0,1,8.73,2,2,0,1,8.69,5,5,0,1,8.71,0
211,2019,1,102301,2021,1,296,0,NULL,5,5,0,1,8.5,4,4,0,1,9.23,9,9,0,1,8.86,0
702,2014,1,102301,2021,1,176,0,NULL,5,2,1,0.4,4.5,5,0,0,0,0.92,10,2,1,0.2,2.71,1
219,2018,1,102301,2021,1,445,0,NULL,3,3,0,1,8.94,2,2,0,1,8.91,5,5,0,1,8.92,0
802,2014,1,102301,2021,1,659,0,NULL,5,4,1,0.8,6.63,5,3,2,0.6,6.7,10,7,3,0.7,6.67,0
202,2021,1,102302,2021,1,617,0,NULL,5,5,0,1,8.6,3,3,0,1,8.22,8,8,0,1,8.41,0
202,2021,1,102301,2021,1,475,0,NULL,4,1,3,0.25,3.91,4,4,0,1,6.96,8,5,3,0.625,5.44,0
101,2017,1,102301,2021,1,161,0,NULL,4,3,0,0.75,5.75,4,0,4,0,1.71,8,3,4,0.375,3.73,1
702,2014,1,102301,2021,1,749,0,NULL,5,1,4,0.2,3.46,3,0,3,0,2.32,8,1,7,0.125,2.89,0
206,2018,1,102302,2021,1,475,0,NULL,3,3,0,1,7.41,2,2,0,1,7.62,5,5,0,1,7.51,0
207,2013,1,102302,2021,1,61,0,NULL,7,7,0,1,8.04,5,5,0,1,8.79,12,12,0,1,8.42,0
302,2016,1,102301,2021,1,187,0,NULL,4,4,0,1,8.41,4,4,0,1,7.99,8,8,0,1,8.2,0
441,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,8.57,5,5,0,1,8.76,11,11,0,1,8.66,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,8.81,5,5,0,1,7.79,11,11,0,1,8.3,0
444,2018,1,102301,2021,1,152,0,NULL,6,6,0,1,8.96,5,5,0,1,8.84,11,11,0,1,8.9,1
211,2019,1,102302,2022,1,153,0,NULL,5,5,0,1,8.43,5,5,0,1,8.39,10,10,0,1,8.41,0
102,2017,1,102301,2022,1,246,0,NULL,4,3,0,0.75,6.01,4,2,2,0.5,6.22,8,5,2,0.625,6.11,0
104,2017,1,102301,2022,1,1348,0,NULL,5,2,1,0.4,3.71,4,0,4,0,2.08,9,2,5,0.2222,2.89,0
402,2019,1,102301,2022,1,176,0,NULL,5,2,2,0.4,4.92,4,2,0,0.5,3.61,9,4,2,0.4444,4.26,0
104,2017,1,102301,2022,1,958,0,NULL,4,4,0,1,8.95,5,5,0,1,8.1,9,9,0,1,8.52,0
413,2021,1,102301,2022,1,161,0,NULL,5,5,0,1,8.16,5,5,0,1,8.56,10,10,0,1,8.36,0
402,2019,1,102301,2022,1,245,0,NULL,4,3,0,0.75,6.09,4,3,0,0.75,6.06,8,6,0,0.75,6.08,0
103,2017,1,102301,2022,1,152,0,NULL,4,2,0,0.5,4.24,4,1,1,0.25,3.18,8,3,1,0.375,3.71,0
202,2021,1,102301,2022,1,399,0,NULL,5,5,0,1,9.13,5,5,0,1,7.47,10,10,0,1,8.3,0
402,2019,1,102301,2022,1,576,0,NULL,4,2,1,0.5,4.44,2,1,1,0.5,5.87,6,3,2,0.5,5.15,0
444,2018,1,102301,2022,1,152,0,NULL,6,5,1,0.8333,6.85,3,3,0,1,6.73,9,8,1,0.8889,6.79,0
102,2022,1,102301,2023,1,1397,0,NULL,3,1,1,0.3333,4.69,4,1,1,0.25,3.12,7,2,2,0.2857,3.9,0
109,2022,1,102302,2023,1,153,0,NULL,4,4,0,1,8.79,5,5,0,1,7.93,9,9,0,1,8.36,0
702,2022,1,102301,2023,1,909,0,NULL,5,1,3,0.2,3.98,3,3,0,1,8.69,8,4,3,0.5,6.34,0
103,2022,1,102301,2023,1,152,0,NULL,4,2,2,0.5,5.66,2,0,1,0,2.39,6,2,3,0.3333,4.02,0
702,2022,1,102301,2023,1,153,0,NULL,4,1,1,0.25,3.28,3,2,0,0.6667,4.69,7,3,1,0.4286,3.99,0
211,2019,1,102301,2023,1,188,0,NULL,5,5,0,1,8.68,4,4,0,1,8.69,9,9,0,1,8.68,0
102,2022,1,102301,2023,1,1156,0,NULL,6,2,0,0.3333,2.41,3,1,0,0.3333,2.92,9,3,0,0.3333,2.66,0
305,2023,1,102301,2023,1,445,0,NULL,4,4,0,1,7.29,4,3,0,0.75,6.21,8,7,0,0.875,6.75,0
209,2019,1,102302,2023,1,786,0,NULL,5,5,0,1,8.86,5,4,0,0.8,6.35,10,9,0,0.9,7.6,0
305,2023,1,102302,2023,1,1042,0,NULL,5,5,0,1,7.73,4,4,0,1,7.66,9,9,0,1,7.7,0
208,2022,1,102301,2023,1,730,0,NULL,2,2,0,1,8.55,2,2,0,1,8.32,4,4,0,1,8.43,1
106,2024,1,102302,2024,1,245,0,NULL,4,4,0,1,7.84,4,2,1,0.5,4.73,8,6,1,0.75,6.28,0
104,2024,1,102301,2024,1,101,0,NULL,4,2,0,0.5,3.68,4,2,2,0.5,6.04,8,4,2,0.5,4.86,0
105,2024,1,102301,2024,1,347,0,NULL,4,4,0,1,8.72,4,4,0,1,7.62,8,8,0,1,8.17,0
404,2024,1,102301,2024,1,790,0,NULL,6,5,0,0.8333,7.57,3,3,0,1,8.96,9,8,0,0.8889,8.26,0
206,2024,1,102301,2024,1,790,0,NULL,3,3,0,1,9.46,3,3,0,1,9.67,6,6,0,1,9.56,0
305,2024,1,102301,2024,1,152,0,NULL,5,5,0,1,8.73,5,3,0,0.6,4.91,10,8,0,0.8,6.82,0
102,2024,1,102301,2024,1,176,0,NULL,4,1,0,0.25,2.03,5,2,1,0.4,3.4,9,3,1,0.3333,2.71,1
304,2024,1,102302,2024,1,615,0,NULL,4,4,0,1,8.42,4,4,0,1,8.11,8,8,0,1,8.27,0
215,2024,1,102302,2024,1,767,0,NULL,5,4,1,0.8,7.12,5,3,1,0.6,5.96,10,7,2,0.7,6.54,0
303,2024,1,102302,2024,1,340,0,NULL,5,3,2,0.6,5.6,4,0,4,0,3.19,9,3,6,0.3333,4.39,0
106,2024,1,102301,2024,1,985,0,NULL,4,1,2,0.25,3.67,3,0,3,0,1.6,7,1,5,0.1429,2.63,0
104,2024,1,102302,2024,1,273,0,NULL,4,3,0,0.75,6.18,5,4,0,0.8,6.51,9,7,0,0.7778,6.35,0
441,2018,1,102301,2024,1,152,0,NULL,6,6,0,1,7.97,6,6,0,1,8.43,12,12,0,1,8.2,0
441,2018,1,102301,2024,1,152,0,NULL,6,6,0,1,7.68,6,6,0,1,7.56,12,12,0,1,7.62,0
208,2024,1,102301,2024,1,504,0,NULL,4,4,0,1,7.44,4,4,0,1,7.4,8,8,0,1,7.42,0
302,2016,1,102302,2020,1,309,0,NULL,4,4,0,1,8.48,5,4,0,0.8,6.99,9,8,0,0.8889,7.73,0
203,2016,1,102301,2020,1,700,0,NULL,4,4,0,1,7.96,4,4,0,1,8.38,8,8,0,1,8.17,0
109,2017,1,102301,2021,1,296,0,NULL,4,2,1,0.5,5.41,4,2,2,0.5,5.78,8,4,3,0.5,5.59,0
209,2019,1,102302,2021,1,1148,0,NULL,5,5,0,1,8.02,4,3,1,0.75,6.28,9,8,1,0.8889,7.15,0
413,2021,1,102302,2021,1,74,1,75,5,5,0,1,9.26,4,4,0,1,9.29,9,9,0,1,9.28,0
702,2014,1,102301,2021,1,437,0,NULL,5,1,4,0.2,3.44,2,0,2,0,1,7,1,6,0.1429,2.22,0
301,2016,1,102301,2021,1,445,0,NULL,5,5,0,1,7.56,5,4,1,0.8,7.37,10,9,1,0.9,7.47,0
701,2019,1,102301,2021,1,451,0,NULL,5,4,0,0.8,6.04,5,3,2,0.6,6.58,10,7,2,0.7,6.31,0
413,2021,1,102302,2022,1,279,0,NULL,5,5,0,1,8.29,5,5,0,1,8.67,10,10,0,1,8.48,0
302,2016,1,102302,2022,1,266,0,NULL,4,4,0,1,8.32,4,2,0,0.5,3.74,8,6,0,0.75,6.03,0
109,2024,1,102302,2024,1,445,0,NULL,4,3,0,0.75,6.42,4,2,1,0.5,4.74,8,5,1,0.625,5.58,0
301,2024,1,102302,2024,1,576,0,NULL,4,3,1,0.75,7.2,5,4,0,0.8,6,9,7,1,0.7778,6.6,0
303,2016,1,102302,2020,1,471,0,NULL,6,6,0,1,8.92,6,6,0,1,8.5,12,12,0,1,8.71,0
104,2017,1,102302,2020,1,153,1,50,5,5,0,1,9.23,5,5,0,1,9.3,10,10,0,1,9.27,0
