Carrera,Plan,IdCampus,Sexo,AnioIngreso,CicloIngreso,InstitucionBach,TieneBeca,PorcentajeBeca_Promedio,MateriasInscritas_C1,MateriasAprobadas_C1,MateriasReprobadas_C1,TasaAprobacion_C1,PromedioCiclo_C1,MateriasInscritas_C2,MateriasAprobadas_C2,MateriasReprobadas_C2,TasaAprobacion_C2,PromedioCiclo_C2,TotalMateriasInscritas_Anio1,TotalMateriasAprobadas_Anio1,TotalMateriasReprobadas_Anio1,TasaAprobacion_Anio1,PromedioGeneral_Anio1,Deserto
202,2016,1,102302,2016,1,165,0,NULL,5,5,0,1,7.38,4,4,0,1,8.13,9,9,0,1,7.76,0
218,2013,1,102302,2016,1,601,0,NULL,3,3,0,1,7.71,3,3,0,1,7.62,6,6,0,1,7.67,0
219,2013,1,102302,2016,1,488,0,NULL,3,3,0,1,8.53,4,4,0,1,8.59,7,7,0,1,8.56,0
413,2016,1,102301,2016,1,471,0,NULL,5,5,0,1,7.46,5,5,0,1,8.52,10,10,0,1,7.99,0
209,2014,1,102301,2016,1,285,0,NULL,5,5,0,1,8.13,5,4,0,0.8,6.1,10,9,0,0.9,7.11,0
414,2014,1,102301,2016,1,279,0,NULL,5,4,0,0.8,6.21,5,5,0,1,7.38,10,9,0,0.9,6.79,0
413,2016,1,102301,2016,1,445,0,NULL,5,2,0,0.4,3.34,5,5,0,1,7.91,10,7,0,0.7,5.63,0
219,2013,1,102302,2016,1,480,0,NULL,3,2,1,0.6667,6.18,4,2,1,0.5,5.31,7,4,2,0.5714,5.74,0
202,2016,1,102302,2016,1,18,0,NULL,5,4,1,0.8,6.84,5,3,1,0.6,4.88,10,7,2,0.7,5.86,0
219,2013,1,102301,2016,1,445,0,NULL,3,3,0,1,7.67,3,1,0,0.3333,2.69,6,4,0,0.6667,5.18,0
218,2013,1,102301,2016,1,489,0,NULL,3,3,0,1,9.31,4,4,0,1,8.81,7,7,0,1,9.06,0
701,2013,1,102301,2016,1,363,0,NULL,6,5,1,0.8333,7.66,5,5,0,1,8.63,11,10,1,0.9091,8.14,0
202,2016,1,102301,2017,1,152,0,NULL,5,5,0,1,8.52,4,4,0,1,8.09,9,9,0,1,8.3,0
105,2017,1,102301,2017,1,347,1,50,4,4,0,1,8.13,5,5,0,1,7.81,9,9,0,1,7.97,0
702,2014,1,102301,2017,1,335,1,50,5,5,0,1,8.87,4,4,0,1,9.13,9,9,0,1,9,0
209,2014,1,102302,2017,1,153,0,NULL,5,5,0,1,8.13,4,4,0,1,8.22,9,9,0,1,8.17,0
106,2017,1,102302,2017,1,369,1,73.89,4,3,0,0.75,5.81,4,1,2,0.25,4.54,8,4,2,0.5,5.18,0
404,2015,1,102302,2017,1,165,0,NULL,5,3,1,0.6,5.02,5,5,0,1,7.18,10,8,1,0.8,6.1,0
218,2013,1,102301,2017,1,576,0,NULL,3,2,1,0.6667,6.41,4,4,0,1,7.3,7,6,1,0.8571,6.85,0
219,2013,1,102302,2017,1,236,0,NULL,3,3,0,1,8.01,4,4,0,1,9.25,7,7,0,1,8.63,0
209,2014,1,102301,2017,1,619,0,NULL,5,3,2,0.6,6.19,4,2,2,0.5,6.1,9,5,4,0.5556,6.14,0
211,2014,1,102302,2017,1,227,1,50,5,5,0,1,7.86,5,5,0,1,8,10,10,0,1,7.93,0
219,2013,1,102301,2017,1,330,0,NULL,3,2,1,0.6667,6.43,4,0,4,0,3.54,7,2,5,0.2857,4.99,1
104,2017,1,102301,2017,1,285,0,NULL,4,2,1,0.5,5.43,5,3,1,0.6,5.94,9,5,2,0.5556,5.69,0
702,2014,1,102301,2017,1,201,0,NULL,5,2,1,0.4,5.32,3,2,1,0.6667,5.63,8,4,2,0.5,5.48,0
301,2016,1,102302,2017,1,229,0,NULL,5,4,0,0.8,6.02,4,2,2,0.5,6.71,9,6,2,0.6667,6.37,0
219,2013,1,102301,2017,1,335,0,NULL,3,3,0,1,9.7,4,4,0,1,9.71,7,7,0,1,9.7,0
302,2016,1,102301,2017,1,285,0,NULL,4,3,1,0.75,6.41,4,2,0,0.5,3.83,8,5,1,0.625,5.12,0
444,2009,1,102301,2017,1,153,0,NULL,7,7,0,1,7.7,5,5,0,1,7.8,12,12,0,1,7.75,0
209,2017,1,102301,2017,1,330,0,NULL,4,1,2,0.25,4.46,3,3,0,1,7.12,7,4,2,0.5714,5.79,0
701,2013,1,102301,2017,1,379,0,NULL,6,5,0,0.8333,6.44,5,3,0,0.6,5.11,11,8,0,0.7273,5.77,0
101,2017,1,102301,2017,1,604,0,NULL,4,2,1,0.5,5.18,2,1,1,0.5,5.72,6,3,2,0.5,5.45,0
404,2015,1,102301,2017,1,481,0,NULL,5,3,1,0.6,5.21,4,2,1,0.5,4.6,9,5,2,0.5556,4.9,1
302,2016,1,102302,2017,1,333,1,50,4,4,0,1,8.37,4,4,0,1,8.17,8,8,0,1,8.27,0
209,2014,1,102301,2017,1,152,0,NULL,5,4,0,0.8,6.74,4,3,0,0.75,5.17,9,7,0,0.7778,5.96,0
441,2009,1,102301,2017,1,152,0,NULL,6,6,0,1,7.9,5,5,0,1,8.84,11,11,0,1,8.37,0
404,2015,1,102301,2017,1,310,0,NULL,5,3,0,0.6,4.29,4,2,1,0.5,4.68,9,5,1,0.5556,4.49,0
207,2013,1,102302,2017,1,450,0,NULL,5,5,0,1,7.82,5,5,0,1,8.26,10,10,0,1,8.04,0
218,2013,1,102302,2017,1,533,0,NULL,3,3,0,1,8.25,3,3,0,1,8.28,6,6,0,1,8.27,0
219,2013,1,102301,2017,1,396,0,NULL,3,3,0,1,6.21,3,2,1,0.6667,5.6,6,5,1,0.8333,5.91,0
106,2017,1,102301,2017,1,141,0,NULL,4,1,2,0.25,4.48,2,0,2,0,3.4,6,1,4,0.1667,3.94,1
403,2017,1,102301,2017,1,285,0,NULL,4,0,3,0,1.54,3,1,1,0.3333,3.88,7,1,4,0.1429,2.71,1
404,2015,1,102301,2018,1,735,0,NULL,5,2,1,0.4,4.32,4,1,1,0.25,2.89,9,3,2,0.3333,3.61,0
202,2016,1,102302,2018,1,484,0,NULL,4,2,1,0.5,4.67,4,3,1,0.75,7.17,8,5,2,0.625,5.92,0
219,2013,1,102302,2018,1,394,0,NULL,3,1,1,0.3333,4.41,4,3,1,0.75,7.34,7,4,2,0.5714,5.88,0
702,2014,1,102301,2018,1,152,0,NULL,5,4,1,0.8,7.29,4,2,1,0.5,6.22,9,6,2,0.6667,6.75,0
109,2017,1,102301,2018,1,176,0,NULL,3,2,0,0.6667,4.92,4,3,1,0.75,6.41,7,5,1,0.7143,5.67,0
301,2016,1,102301,2018,1,489,0,NULL,5,5,0,1,7.75,4,4,0,1,8.16,9,9,0,1,7.95,0
105,2017,1,102302,2018,1,335,1,39.64,4,4,0,1,8.86,4,3,1,0.75,7.19,8,7,1,0.875,8.02,0
404,2015,1,102301,2018,1,229,0,NULL,5,4,0,0.8,6.63,4,4,0,1,7.75,9,8,0,0.8889,7.19,0
404,2015,1,102302,2018,1,227,0,NULL,5,1,1,0.2,2.84,3,2,0,0.6667,4.15,8,3,1,0.375,3.49,0
202,2016,1,102302,2018,1,597,0,NULL,5,5,0,1,7.8,5,4,0,0.8,6.37,10,9,0,0.9,7.08,0
301,2016,1,102302,2018,1,451,0,NULL,5,5,0,1,7.9,6,6,0,1,8.37,11,11,0,1,8.14,0
802,2014,1,102301,2018,1,539,0,NULL,5,4,1,0.8,6.99,4,3,1,0.75,7.48,9,7,2,0.7778,7.23,0
702,2014,1,102301,2018,1,285,0,NULL,5,4,0,0.8,7.15,5,5,0,1,7.51,10,9,0,0.9,7.33,0
402,2015,1,102301,2018,1,261,0,NULL,5,4,0,0.8,5.59,2,0,0,0,0,7,4,0,0.5714,2.8,1
413,2016,1,102301,2018,1,476,1,50,5,5,0,1,7.89,4,4,0,1,7.54,9,9,0,1,7.72,0
218,2013,1,102302,2018,1,673,0,NULL,3,3,0,1,7.69,3,3,0,1,7.82,6,6,0,1,7.75,0
219,2013,1,102301,2018,1,471,0,NULL,3,2,1,0.6667,6.51,4,3,0,0.75,6.23,7,5,1,0.7143,6.37,0
103,2017,1,102301,2018,1,621,0,NULL,4,0,3,0,2.76,3,0,3,0,0.87,7,0,6,0,1.81,1
104,2017,1,102302,2018,1,533,0,NULL,4,2,0,0.5,3.81,5,1,1,0.2,2.25,9,3,1,0.3333,3.03,0
104,2017,1,102301,2018,1,330,0,NULL,5,4,0,0.8,6.16,5,3,0,0.6,4.61,10,7,0,0.7,5.38,0
413,2016,1,102302,2018,1,285,0,NULL,5,5,0,1,8.06,4,4,0,1,8.32,9,9,0,1,8.19,0
405,2015,1,102301,2018,1,450,0,NULL,5,3,1,0.6,5.24,3,3,0,1,7.42,8,6,1,0.75,6.33,0
403,2015,1,102301,2018,1,716,0,NULL,5,3,1,0.6,5.53,4,2,1,0.5,4.11,9,5,2,0.5556,4.82,0
414,2014,1,102302,2018,1,626,0,NULL,5,4,0,0.8,5.74,5,3,2,0.6,5.79,10,7,2,0.7,5.77,0
444,2009,1,102301,2018,1,152,0,NULL,7,7,0,1,6.97,5,4,1,0.8,6.72,12,11,1,0.9167,6.85,0
219,2013,1,102302,2018,1,18,0,NULL,3,2,1,0.6667,7.1,4,3,0,0.75,6.21,7,5,1,0.7143,6.66,0
219,2013,1,102302,2018,1,188,0,NULL,3,2,1,0.6667,6.2,4,2,0,0.5,3.81,7,4,1,0.5714,5,1
202,2016,1,102302,2018,1,55,0,NULL,4,4,0,1,7.79,5,5,0,1,7.45,9,9,0,1,7.62,0
203,2016,1,102301,2018,1,106,0,NULL,4,4,0,1,7.82,4,4,0,1,7.25,8,8,0,1,7.53,0
403,2015,1,102301,2018,1,726,1,100,5,4,1,0.8,6.32,4,3,1,0.75,6.56,9,7,2,0.7778,6.44,0
104,2017,1,102301,2019,1,153,1,0,4,4,0,1,7.47,5,3,2,0.6,5.25,9,7,2,0.7778,6.36,0
105,2017,1,102301,2019,1,220,0,NULL,4,1,2,0.25,4.67,4,2,0,0.5,3.45,8,3,2,0.375,4.06,0
107,2017,1,102301,2019,1,141,0,NULL,4,4,0,1,7.02,5,3,0,0.6,5.2,9,7,0,0.7778,6.11,0
209,2019,1,102302,2019,1,142,0,NULL,5,5,0,1,8.05,5,5,0,1,8.22,10,10,0,1,8.14,0
109,2017,1,102301,2019,1,250,0,NULL,4,2,0,0.5,3.88,2,0,2,0,0.82,6,2,2,0.3333,2.35,1
109,2017,1,102302,2019,1,258,0,NULL,4,4,0,1,7.05,4,2,1,0.5,5.54,8,6,1,0.75,6.29,0
404,2019,1,102301,2019,1,341,0,NULL,5,3,1,0.6,4.89,4,4,0,1,7.59,9,7,1,0.7778,6.24,0
219,2018,1,102302,2019,1,309,0,NULL,3,3,0,1,8.2,3,3,0,1,8.23,6,6,0,1,8.22,0
219,2018,1,102301,2019,1,330,0,NULL,3,2,0,0.6667,4.86,3,2,1,0.6667,7.47,6,4,1,0.6667,6.17,0
206,2018,1,102301,2019,1,482,0,NULL,3,3,0,1,8.88,2,2,0,1,7.65,5,5,0,1,8.26,0
211,2019,1,102302,2019,1,141,0,NULL,5,5,0,1,7.89,5,4,0,0.8,5.91,10,9,0,0.9,6.9,0
104,2017,1,102301,2019,1,301,1,50,4,2,2,0.5,5.94,4,1,2,0.25,3.38,8,3,4,0.375,4.66,0
219,2018,1,102302,2019,1,471,0,NULL,4,1,2,0.25,4.74,3,1,1,0.3333,4.45,7,2,3,0.2857,4.6,0
303,2016,1,102301,2019,1,488,0,NULL,5,5,0,1,7.78,5,5,0,1,7.59,10,10,0,1,7.69,0
206,2018,1,102301,2019,1,571,0,NULL,3,3,0,1,7.65,3,0,1,0,1.86,6,3,1,0.5,4.76,0
202,2016,1,102302,2019,1,185,0,NULL,5,5,0,1,6.93,4,4,0,1,7.91,9,9,0,1,7.42,0
219,2018,1,102302,2019,1,605,0,NULL,4,4,0,1,8.06,2,2,0,1,8.71,6,6,0,1,8.39,0
219,2018,1,102302,2019,1,188,0,NULL,2,2,0,1,7.59,3,3,0,1,7.43,5,5,0,1,7.51,0
105,2017,1,102301,2019,1,18,0,NULL,4,4,0,1,7.37,4,3,0,0.75,5.05,8,7,0,0.875,6.21,0
409,2019,1,102302,2019,1,227,0,NULL,5,4,1,0.8,6.83,3,2,1,0.6667,5.87,8,6,2,0.75,6.35,0
409,2019,1,102302,2019,1,450,0,NULL,5,2,0,0.4,2.77,3,0,2,0,2.19,8,2,2,0.25,2.48,1
302,2016,1,102302,2019,1,445,0,NULL,4,4,0,1,8.21,3,2,0,0.6667,4.82,7,6,0,0.8571,6.52,0
802,2014,1,102301,2019,1,937,0,NULL,5,2,2,0.4,4.11,3,1,2,0.3333,2.96,8,3,4,0.375,3.54,0
219,2018,1,102302,2019,1,342,0,NULL,3,3,0,1,6.31,3,1,2,0.3333,5.82,6,4,2,0.6667,6.06,1
702,2014,1,102301,2015,1,18,0,NULL,5,2,3,0.4,6.45,4,4,0,1,7.26,9,6,3,0.6667,6.85,0
104,2009,1,102301,2015,1,245,0,NULL,5,2,1,0.4,5.52,5,2,2,0.4,3.5,10,4,3,0.4,4.51,0
219,2013,1,102302,2015,1,451,0,NULL,3,3,0,1,7.44,3,3,0,1,7.2,6,6,0,1,7.32,0
107,2009,1,102301,2015,1,384,0,NULL,5,1,3,0.2,4.22,4,0,3,0,3.03,9,1,6,0.1111,3.62,0
403,2015,1,102301,2015,1,285,0,NULL,4,3,0,0.75,5.23,5,4,0,0.8,6.26,9,7,0,0.7778,5.74,0
701,2013,1,102301,2015,1,152,0,NULL,6,6,0,1,7.88,4,4,0,1,8.37,10,10,0,1,8.12,0
702,2014,1,102301,2015,1,182,0,NULL,5,5,0,1,7.92,4,4,0,1,7.66,9,9,0,1,7.79,0
103,2009,1,102301,2015,1,18,0,NULL,5,1,2,0.2,3.64,3,0,1,0,3.2,8,1,3,0.125,3.42,0
108,2009,1,102301,2016,1,153,0,NULL,5,3,0,0.6,6.16,5,5,0,1,7.92,10,8,0,0.8,7.04,0
413,2016,1,102302,2016,1,246,0,NULL,5,5,0,1,7.86,4,1,2,0.25,4.04,9,6,2,0.6667,5.95,0
209,2014,1,102302,2016,1,201,0,NULL,5,5,0,1,8.64,4,4,0,1,8.43,9,9,0,1,8.53,0
104,2009,1,102302,2016,1,179,0,NULL,5,5,0,1,7.38,4,4,0,1,7.25,9,9,0,1,7.32,0
211,2014,1,102302,2016,1,258,0,NULL,5,5,0,1,7.48,5,5,0,1,8.28,10,10,0,1,7.88,0
107,2009,1,102301,2016,1,285,0,NULL,5,2,2,0.4,4.14,3,1,2,0.3333,2.67,8,3,4,0.375,3.4,0
105,2009,1,102301,2016,1,379,0,NULL,5,0,5,0,1.88,3,0,0,0,0.4,8,0,5,0,1.14,1
802,2014,1,102302,2016,1,18,0,NULL,5,1,3,0.2,4.57,3,3,0,1,7.63,8,4,3,0.5,6.1,0
701,2013,1,102301,2016,1,193,0,NULL,6,6,0,1,8.23,4,4,0,1,8.56,10,10,0,1,8.4,0
701,2013,1,102302,2016,1,245,0,NULL,6,5,1,0.8333,8.2,6,6,0,1,8.4,12,11,1,0.9167,8.3,0
219,2013,1,102302,2016,1,478,0,NULL,3,3,0,1,7.24,3,3,0,1,7.34,6,6,0,1,7.29,0
303,2016,1,102301,2016,1,241,0,NULL,5,4,0,0.8,6.44,4,4,0,1,7.58,9,8,0,0.8889,7.01,0
202,2016,1,102302,2016,1,18,0,NULL,5,3,0,0.6,5.36,4,2,1,0.5,3.93,9,5,1,0.5556,4.65,0
441,2009,1,102301,2016,1,152,0,NULL,6,6,0,1,6.95,5,5,0,1,6.76,11,11,0,1,6.86,1
444,2009,1,102301,2016,1,152,0,NULL,7,7,0,1,8.06,5,5,0,1,7.14,12,12,0,1,7.6,1
219,2013,1,102302,2016,1,330,0,NULL,3,3,0,1,6.66,3,2,0,0.6667,5.18,6,5,0,0.8333,5.92,0
413,2016,1,102302,2016,1,141,0,NULL,5,5,0,1,7,5,5,0,1,8.23,10,10,0,1,7.61,0
106,2009,1,102302,2016,1,300,0,NULL,5,2,2,0.4,5.88,4,4,0,1,7.43,9,6,2,0.6667,6.65,0
414,2014,1,102302,2016,1,178,0,NULL,2,2,0,1,7.36,4,4,0,1,7.37,6,6,0,1,7.36,0
802,2014,1,102302,2016,1,242,0,NULL,5,3,2,0.6,6.33,4,4,0,1,7.09,9,7,2,0.7778,6.71,0
303,2016,1,102301,2017,1,489,1,100,5,5,0,1,8.38,4,3,1,0.75,8.13,9,8,1,0.8889,8.26,0
702,2014,1,102301,2017,1,248,0,NULL,5,4,1,0.8,6.96,4,2,1,0.5,5.45,9,6,2,0.6667,6.2,0
219,2013,1,102302,2017,1,392,0,NULL,3,1,2,0.3333,5.71,4,3,1,0.75,7.09,7,4,3,0.5714,6.4,0
202,2016,1,102302,2017,1,235,0,NULL,5,5,0,1,9.3,4,4,0,1,9.19,9,9,0,1,9.25,0
209,2014,1,102301,2017,1,152,0,NULL,5,5,0,1,8.22,4,4,0,1,7.71,9,9,0,1,7.96,0
701,2013,1,102301,2017,1,166,0,NULL,6,5,1,0.8333,7.78,6,6,0,1,8.12,12,11,1,0.9167,7.95,0
449,2008,1,102302,2017,1,153,0,NULL,6,6,0,1,7.98,4,4,0,1,8.88,10,10,0,1,8.43,0
302,2016,1,102301,2017,1,285,0,NULL,4,2,2,0.5,6.02,4,3,0,0.75,5.66,8,5,2,0.625,5.84,0
444,2009,1,102301,2017,1,152,0,NULL,7,6,1,0.8571,7.3,5,4,1,0.8,7.32,12,10,2,0.8333,7.31,0
701,2013,1,102301,2017,1,392,0,NULL,6,2,2,0.3333,4.25,4,1,3,0.25,5.25,10,3,5,0.3,4.75,0
415,2014,1,102301,2017,1,446,1,100,5,5,0,1,8.63,5,5,0,1,8.63,10,10,0,1,8.63,0
302,2016,1,102301,2018,1,571,0,NULL,4,4,0,1,8.07,4,3,0,0.75,5.85,8,7,0,0.875,6.96,0
202,2016,1,102301,2018,1,152,0,NULL,5,5,0,1,8.94,4,4,0,1,9.22,9,9,0,1,9.08,0
404,2015,1,102301,2018,1,460,1,50,5,4,1,0.8,7,5,5,0,1,8.17,10,9,1,0.9,7.59,0
209,2014,1,102302,2018,1,153,0,NULL,5,5,0,1,7.95,4,4,0,1,7.13,9,9,0,1,7.54,0
105,2017,1,102302,2018,1,179,0,NULL,4,3,0,0.75,5.98,4,1,2,0.25,4.53,8,4,2,0.5,5.25,0
702,2014,1,102301,2018,1,335,0,NULL,5,5,0,1,8.6,4,4,0,1,7.88,9,9,0,1,8.24,0
104,2017,1,102302,2018,1,335,0,NULL,4,4,0,1,8.13,4,3,0,0.75,5.83,8,7,0,0.875,6.98,0
219,2013,1,102301,2018,1,623,0,NULL,3,3,0,1,8.2,3,3,0,1,8.05,6,6,0,1,8.13,0
202,2016,1,102301,2018,1,153,0,NULL,6,6,0,1,8.41,4,4,0,1,7.64,10,10,0,1,8.02,0
211,2017,1,102301,2018,1,148,0,NULL,4,1,1,0.25,3.38,3,3,0,1,7.77,7,4,1,0.5714,5.57,0
404,2015,1,102301,2018,1,475,0,NULL,5,0,4,0,2.65,3,1,2,0.3333,6.07,8,1,6,0.125,4.36,0
106,2017,1,102302,2019,1,258,1,64.19,5,5,0,1,7.93,5,5,0,1,7.83,10,10,0,1,7.88,0
219,2018,1,102302,2019,1,153,0,NULL,3,3,0,1,8.61,3,3,0,1,7.89,6,6,0,1,8.25,0
302,2016,1,102302,2019,1,481,0,NULL,5,5,0,1,7.98,5,5,0,1,8.16,10,10,0,1,8.07,0
702,2014,1,102302,2019,1,176,0,NULL,5,2,2,0.4,6.02,3,3,0,1,7.57,8,5,2,0.625,6.8,1
106,2017,1,102302,2019,1,445,0,NULL,4,2,0,0.5,3.71,4,3,1,0.75,7.13,8,5,1,0.625,5.42,0
104,2017,1,102301,2019,1,153,1,50,4,4,0,1,8,4,1,1,0.25,3.66,8,5,1,0.625,5.83,0
219,2018,1,102302,2019,1,298,0,NULL,3,3,0,1,8.98,3,3,0,1,8.36,6,6,0,1,8.67,0
409,2019,1,102301,2019,1,154,0,NULL,5,5,0,1,7.67,4,4,0,1,7.03,9,9,0,1,7.35,0
414,2019,1,102302,2019,1,417,1,71.28,4,2,0,0.5,4.13,4,1,2,0.25,4.84,8,3,2,0.375,4.48,0
106,2017,1,102302,2019,1,300,0,NULL,5,2,1,0.4,3.99,4,2,0,0.5,3.44,9,4,1,0.4444,3.71,0
209,2019,1,102302,2019,1,258,0,NULL,5,5,0,1,7.84,5,4,0,0.8,6.53,10,9,0,0.9,7.18,0
206,2018,1,102302,2019,1,161,0,NULL,3,3,0,1,9.08,3,2,0,0.6667,5.69,6,5,0,0.8333,7.39,0
105,2017,1,102302,2019,1,382,0,NULL,4,1,3,0.25,6.05,4,2,0,0.5,3.12,8,3,3,0.375,4.58,0
403,2019,1,102301,2019,1,392,0,NULL,6,4,0,0.6667,4.87,4,4,0,1,6.61,10,8,0,0.8,5.74,0
404,2019,1,102302,2019,1,236,1,100,6,4,0,0.6667,4.92,4,4,0,1,7.73,10,8,0,0.8,6.32,0
702,2014,1,102301,2019,1,285,0,NULL,4,0,4,0,1.63,2,0,2,0,0.65,6,0,6,0,1.14,0
219,2018,1,102301,2019,1,309,0,NULL,4,4,0,1,8.88,2,2,0,1,7.95,6,6,0,1,8.41,0
401,2015,1,102301,2015,1,489,0,NULL,5,3,2,0.6,5.94,4,3,0,0.75,5.79,9,6,2,0.6667,5.86,0
104,2009,1,102301,2015,1,579,0,NULL,4,0,4,0,4.5,3,3,0,1,7.03,7,3,4,0.4286,5.77,0
210,2013,1,102302,2015,1,18,0,NULL,5,5,0,1,9.26,5,5,0,1,9.46,10,10,0,1,9.36,1
106,2009,1,102302,2016,1,201,0,NULL,5,4,1,0.8,7.22,3,1,1,0.3333,5.27,8,5,2,0.625,6.24,0
219,2013,1,102302,2016,1,489,0,NULL,3,3,0,1,8.97,3,3,0,1,8.92,6,6,0,1,8.94,0
219,2013,1,102302,2016,1,300,0,NULL,3,3,0,1,7.18,4,3,1,0.75,7.56,7,6,1,0.8571,7.37,0
702,2014,1,102301,2017,1,521,0,NULL,5,2,2,0.4,4.85,3,1,2,0.3333,5.33,8,3,4,0.375,5.09,0
106,2017,1,102301,2017,1,480,1,73.89,4,4,0,1,8.41,4,2,2,0.5,6.52,8,6,2,0.75,7.46,0
219,2013,1,102302,2017,1,488,0,NULL,3,3,0,1,8.44,3,3,0,1,8.13,6,6,0,1,8.28,1
209,2014,1,102301,2017,1,245,0,NULL,5,5,0,1,8.16,4,4,0,1,8.32,9,9,0,1,8.24,0
444,2009,1,102301,2017,1,152,0,NULL,7,5,2,0.7143,6.79,4,2,2,0.5,5.98,11,7,4,0.6364,6.38,0
413,2016,1,102302,2018,1,489,0,NULL,5,5,0,1,9,4,4,0,1,8.58,9,9,0,1,8.79,0
404,2019,1,102302,2019,1,188,0,NULL,5,4,0,0.8,6.04,4,4,0,1,6.8,9,8,0,0.8889,6.42,0
405,2019,1,102301,2019,1,152,0,NULL,4,3,0,0.75,4.99,5,4,0,0.8,5.85,9,7,0,0.7778,5.42,0
202,2016,1,102302,2019,1,179,0,NULL,5,5,0,1,7.86,4,4,0,1,7.85,9,9,0,1,7.85,0
209,2019,1,102301,2019,1,489,0,NULL,5,5,0,1,7.76,4,4,0,1,7.96,9,9,0,1,7.86,0
104,2017,1,102301,2019,1,595,0,NULL,5,2,2,0.4,4.05,2,0,2,0,2.76,7,2,4,0.2857,3.4,1
104,2017,1,102301,2019,1,611,0,NULL,4,2,1,0.5,5.23,4,2,0,0.5,3.85,8,4,1,0.5,4.54,0
701,2013,1,102301,2015,1,295,0,NULL,6,6,0,1,8.05,5,5,0,1,8.25,11,11,0,1,8.15,0
219,2013,1,102302,2017,1,305,0,NULL,3,3,0,1,9.32,3,3,0,1,8.54,6,6,0,1,8.93,0
702,2014,1,102301,2017,1,454,0,NULL,5,2,1,0.4,4.6,2,0,1,0,4.55,7,2,2,0.2857,4.57,0
702,2014,1,102301,2019,1,241,0,NULL,5,2,3,0.4,6.54,4,2,1,0.5,5.47,9,4,4,0.4444,6.01,0
219,2018,1,102302,2019,1,488,0,NULL,3,3,0,1,7.57,3,0,0,0,0,6,3,0,0.5,3.79,1
404,2015,1,102301,2015,1,18,0,NULL,2,1,1,0.5,6.65,2,1,1,0.5,4.64,4,2,2,0.5,5.65,0
109,2014,1,102301,2015,1,30,0,NULL,5,5,0,1,7.79,4,3,1,0.75,6.1,9,8,1,0.8889,6.95,0
219,2013,1,102302,2015,1,445,0,NULL,3,2,1,0.6667,5.84,1,1,0,1,7.65,4,3,1,0.75,6.74,0
219,2013,1,102302,2015,1,245,0,NULL,3,3,0,1,7.92,3,3,0,1,7.29,6,6,0,1,7.6,0
219,2013,1,102302,2015,1,342,0,NULL,3,3,0,1,8.35,3,0,3,0,0.16,6,3,3,0.5,4.26,1
702,2014,1,102301,2015,1,196,0,NULL,5,2,3,0.4,6.28,5,3,1,0.6,5.28,10,5,4,0.5,5.78,0
202,2016,1,102301,2015,1,153,0,NULL,5,1,0,0.2,3.12,3,1,1,0.3333,5,8,2,1,0.25,4.06,0
404,2015,1,102301,2015,1,285,0,NULL,5,5,0,1,6.74,3,3,0,1,6.7,8,8,0,1,6.72,0
202,2009,1,102302,2015,1,505,0,NULL,5,5,0,1,7.12,5,5,0,1,7.36,10,10,0,1,7.24,0
219,2013,1,102302,2015,1,188,0,NULL,3,3,0,1,9,3,3,0,1,9.26,6,6,0,1,9.13,0
302,2009,1,102302,2015,1,951,0,NULL,5,5,0,1,8.62,5,5,0,1,8.1,10,10,0,1,8.36,0
409,2014,1,102302,2015,1,357,0,NULL,5,5,0,1,7.9,4,3,1,0.75,6.2,9,8,1,0.8889,7.05,0
702,2014,1,102301,2016,1,193,0,NULL,5,5,0,1,8.58,4,4,0,1,7.88,9,9,0,1,8.23,0
301,2016,1,102302,2016,1,201,0,NULL,5,5,0,1,8.2,5,5,0,1,7.57,10,10,0,1,7.89,0
109,2014,1,102302,2016,1,450,0,NULL,5,4,0,0.8,7.36,5,4,0,0.8,6.76,10,8,0,0.8,7.06,0
105,2009,1,102301,2016,1,153,0,NULL,5,5,0,1,7.74,5,5,0,1,8.12,10,10,0,1,7.93,0
103,2009,1,102302,2016,1,196,0,NULL,5,2,1,0.4,4.98,4,1,2,0.25,4.85,9,3,3,0.3333,4.92,0
104,2009,1,102302,2016,1,391,0,NULL,5,2,3,0.4,4.7,2,0,2,0,4.75,7,2,5,0.2857,4.73,0
219,2013,1,102302,2016,1,18,0,NULL,3,3,0,1,7.29,4,3,0,0.75,6.01,7,6,0,0.8571,6.65,0
219,2013,1,102302,2016,1,312,0,NULL,3,3,0,1,7.38,4,3,1,0.75,6.97,7,6,1,0.8571,7.17,0
702,2014,1,102301,2016,1,489,0,NULL,5,2,2,0.4,5.38,3,2,1,0.6667,6.6,8,4,3,0.5,5.99,1
219,2013,1,102301,2016,1,245,0,NULL,3,3,0,1,8.3,3,3,0,1,8.83,6,6,0,1,8.57,0
209,2014,1,102302,2016,1,196,0,NULL,5,4,1,0.8,7.21,5,2,2,0.4,3.77,10,6,3,0.6,5.49,0
209,2014,1,102301,2016,1,250,0,NULL,5,5,0,1,7.29,4,4,0,1,7.63,9,9,0,1,7.46,0
218,2013,1,102302,2016,1,149,0,NULL,3,3,0,1,8.8,5,5,0,1,8.83,8,8,0,1,8.82,0
211,2014,1,102302,2016,1,273,0,NULL,5,5,0,1,8,5,5,0,1,8.08,10,10,0,1,8.04,0
301,2016,1,102302,2016,1,273,0,NULL,5,4,1,0.8,6.78,5,4,0,0.8,5.9,10,8,1,0.8,6.34,0
